aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9546,0.14587872803211213,21.65892481803894,0.8483833333333334,0.4515196238040924
0.0,2,0.9635,0.1130024109840393,20.843313694000244,0.96335,0.11517275213797887
0.0,3,0.9737,0.08750688325166703,21.008633852005005,0.9766666666666667,0.07391936326622962
0.0,4,0.9722,0.09400467244088649,20.954071521759033,0.9842666666666666,0.04850096624245246
0.0,5,0.9726,0.0994638480944559,20.837314128875732,0.98825,0.03496939124663671
0.0,6,0.9755,0.09304640561901033,20.744670867919922,0.9906666666666667,0.027052847381432852
0.0,7,0.9757,0.09824517593942583,20.856261014938354,0.9924,0.023077455278237662
0.0,8,0.9781,0.08482985640503467,20.526833295822144,0.9929666666666667,0.020815526417829095
0.0,9,0.9771,0.09511754529699683,20.660740852355957,0.9943333333333333,0.01735037759343783
0.0,10,0.9739,0.11449611165467649,20.80293917655945,0.9951166666666666,0.014832870012521744
0.0,11,0.9768,0.10447604195466265,20.610761642456055,0.99525,0.014519655815511942
0.0,12,0.9764,0.10060322685241699,20.75494384765625,0.9956166666666667,0.013021938765048981
0.0,13,0.9773,0.09727147105466574,20.61229681968689,0.99665,0.009881350119784475
0.0,14,0.9773,0.10488904898371547,20.673402309417725,0.9953333333333333,0.013647700490554174
0.0,15,0.9781,0.09987297393283806,20.78739285469055,0.9967166666666667,0.01048363015105327
0.0,16,0.9739,0.13291819357052445,20.820998430252075,0.99715,0.009025273732095957
0.0,17,0.9766,0.1273365451330552,20.566732168197632,0.99725,0.009467937141594787
0.0,18,0.976,0.11419902639018838,20.79288625717163,0.9972166666666666,0.009315180788433644
0.0,19,0.9734,0.12798172352621331,20.775989770889282,0.99715,0.00899140355202059
0.0,20,0.9785,0.0991009425714612,20.714404344558716,0.9977666666666667,0.007911663802464802
