aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9084,1.6039648374557496,25.8001971244812,0.79795,1.743735900561015
0.0,2,0.9457,1.5525478904724122,25.94212317466736,0.9419166666666666,1.5655927623112997
0.0,3,0.9492,1.5445350063323975,25.969652891159058,0.9646,1.5348304237365722
0.0,4,0.9566,1.5330545682907104,25.814263582229614,0.97705,1.517449581082662
0.0,5,0.9582,1.5288133968353272,25.81576633453369,0.9857166666666667,1.5057380948384602
0.0,6,0.9595,1.5253654064178466,25.762661695480347,0.9893833333333333,1.4981169282913207
0.0,7,0.96,1.5255193866729737,25.800294399261475,0.9923666666666666,1.4919220206578572
0.0,8,0.9591,1.5235162258148194,25.91759729385376,0.9940333333333333,1.4875892578125
0.0,9,0.9605,1.5217822254180908,25.952387809753418,0.9953,1.4831269032796224
0.0,10,0.9568,1.5249143661499023,25.58252453804016,0.99595,1.4811189442952475
0.0,11,0.9599,1.5210314304351806,25.373281002044678,0.9965833333333334,1.478315088144938
0.0,12,0.9624,1.5176149978637696,25.489047050476074,0.9970833333333333,1.476546154467265
0.0,13,0.9548,1.5265935098648071,25.599441051483154,0.99735,1.4757605475743611
0.0,14,0.9608,1.519656031227112,25.466687440872192,0.99755,1.4750503596623739
0.0,15,0.9607,1.5164746198654175,25.38911747932434,0.99775,1.4722839666366576
0.0,16,0.9604,1.5197619388580321,25.40647292137146,0.9982,1.4719939770380657
0.0,17,0.9596,1.5175981533050538,25.516237020492554,0.9982166666666666,1.4714017862955728
0.0,18,0.9545,1.5237328556060792,25.71339750289917,0.99815,1.4710352661768595
0.0,19,0.9478,1.5362344007492066,25.44214630126953,0.99815,1.471815716044108
0.0,20,0.9627,1.5150186094284057,25.4855535030365,0.9981833333333333,1.472702268218994
