aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9416,0.706410570526123,25.09063482284546,0.8287166666666667,1.0293541248639424
0.0,2,0.9602,0.6120318532943726,24.735252618789673,0.9597,0.6357900937080383
0.0,3,0.9657,0.5800476524353028,25.118972778320312,0.9811833333333333,0.5535388697306315
0.0,4,0.9697,0.5597148497581482,25.151838779449463,0.9918166666666667,0.5094875791867574
0.0,5,0.9704,0.5439983224868774,25.381113529205322,0.9963,0.48358773452440895
0.0,6,0.9703,0.5388099942207336,24.764240264892578,0.99785,0.4688619344075521
0.0,7,0.9724,0.5314300620079041,24.868672609329224,0.9984,0.45969969614346823
0.0,8,0.9718,0.5281845930099487,25.071839332580566,0.99875,0.45395827554066975
0.0,9,0.9711,0.5333054430007934,24.842198610305786,0.99895,0.4506732176621755
0.0,10,0.9694,0.5290467987060546,25.156328678131104,0.9990666666666667,0.4484645009199778
0.0,11,0.9565,0.5815433258533478,25.28232979774475,0.9983166666666666,0.460260187403361
0.0,12,0.97,0.5257863882541657,25.249459505081177,0.99885,0.4600676592985789
0.0,13,0.9701,0.5192580201148986,25.133408546447754,0.9993166666666666,0.4439141027291616
0.0,14,0.9708,0.5176588943481445,24.82631206512451,0.9993833333333333,0.4405999938805898
0.0,15,0.9702,0.517616623210907,24.87285614013672,0.9994,0.439007457780838
0.0,16,0.9691,0.5198061211109162,25.055332899093628,0.9994666666666666,0.43816721145311993
0.0,17,0.966,0.5365575944423675,24.888742923736572,0.99945,0.43891339910825095
0.0,18,0.9681,0.5357817288398743,24.85582995414734,0.996,0.48133510273297625
0.0,19,0.9699,0.5210255105018615,24.873908758163452,0.9996166666666667,0.44494747710227966
0.0,20,0.9694,0.5172020589828491,25.21009087562561,0.99965,0.43903143862088523
