aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9856,0.5181251594543457,11.782062530517578,0.9489333333333333,0.6907643146514892
0.0,2,0.9885,0.48778087005615234,11.371076345443726,0.9901,0.49584310420354205
0.0,3,0.9893,0.4756077879905701,11.580621004104614,0.9947833333333334,0.4669919146855672
0.0,4,0.9898,0.46946583461761476,11.301251888275146,0.9971,0.4529148290157318
0.0,5,0.9901,0.46330864543914796,11.402710437774658,0.9981166666666667,0.44419927293459577
0.0,6,0.9893,0.4630510885715485,11.393658638000488,0.9983666666666666,0.4404302818139394
0.0,7,0.9895,0.4596644926548004,11.335839033126831,0.9989,0.43776510599454244
0.0,8,0.9896,0.4633213583946228,11.4913330078125,0.9991333333333333,0.4359115501880646
0.0,9,0.989,0.4604709424495697,11.472983837127686,0.9989,0.43743074278831484
0.0,10,0.9883,0.4659549859046936,11.654305458068848,0.9990666666666667,0.4362643608093262
0.0,11,0.9902,0.45415942888259886,11.568764925003052,0.9992666666666666,0.43479533867836
0.0,12,0.9902,0.452898734331131,11.404811382293701,0.9995166666666667,0.4324600453058879
0.0,13,0.9858,0.4675485991477966,11.399818658828735,0.9991333333333333,0.43474691767692564
0.0,14,0.9894,0.4577995467185974,11.38418197631836,0.9992666666666666,0.4355214988072713
0.0,15,0.9904,0.4539355319023132,11.410352230072021,0.9996166666666667,0.43242546520233155
0.0,16,0.99,0.45126762170791623,11.642230033874512,0.9996333333333334,0.4305299625237783
0.0,17,0.9901,0.4506364247322083,11.504777431488037,0.9997166666666667,0.4296259954929352
0.0,18,0.9875,0.4645339911460876,11.406372308731079,0.9994333333333333,0.43249364172617594
0.0,19,0.9906,0.4538488456726074,11.49067497253418,0.9986833333333334,0.4366918965657552
0.0,20,0.9896,0.4519226020812988,11.363737344741821,0.9996833333333334,0.43109014236132304
