aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9777,1.5186631729125977,8.84119963645935,0.9356,1.6210747754414876
0.0,2,0.9859,1.4945409383773804,8.633968114852905,0.98185,1.5038744824091594
0.0,3,0.9873,1.4864252473831177,8.640871524810791,0.9888166666666667,1.4870831543604532
0.0,4,0.9885,1.4821716796875,8.636410236358643,0.99275,1.4795229108174641
0.0,5,0.9875,1.4804298078536988,8.695370435714722,0.9944333333333333,1.4748841627120972
0.0,6,0.9896,1.4790584327697753,8.640753507614136,0.9957,1.4722744798660279
0.0,7,0.9899,1.4770217792510987,8.573667764663696,0.9968166666666667,1.47012912012736
0.0,8,0.9875,1.4835831933975219,8.560408115386963,0.9969666666666667,1.4691371174494425
0.0,9,0.9892,1.4759970708847046,8.575462818145752,0.9973333333333333,1.4683117291768393
0.0,10,0.9899,1.4752082468032837,8.868213415145874,0.9975833333333334,1.4670863592147827
0.0,11,0.9898,1.4752005935668946,8.88106107711792,0.9976333333333334,1.466863521639506
0.0,12,0.988,1.4769703102111817,7.473483562469482,0.9978166666666667,1.4667861012776693
0.0,13,0.9894,1.4741465005874634,8.658997058868408,0.99785,1.4665963888168334
0.0,14,0.9899,1.474034118080139,8.656572580337524,0.9980833333333333,1.465409556833903
0.0,15,0.989,1.4738247884750366,8.735617876052856,0.99825,1.4653421710332235
0.0,16,0.9895,1.4742817728042603,8.721149682998657,0.9981333333333333,1.465457457478841
0.0,17,0.9898,1.4735913494110107,8.649911403656006,0.9982666666666666,1.4654873280207317
0.0,18,0.9896,1.4732845617294312,8.614249467849731,0.9982833333333333,1.4649490361531576
0.0,19,0.989,1.4734210248947144,8.350147247314453,0.9983166666666666,1.4645506786982219
0.0,20,0.9888,1.474675563812256,8.00403881072998,0.9983833333333333,1.4646389908472697
