aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.02610209844910229,1,0.9473,0.8471321650222526,10.438350915908813,0.91645,0.5843130534172059
0.03555428605079651,2,0.9517,0.7275757497265045,8.249033451080322,0.96415,0.45948929617564815
0.04650924475193024,3,0.9534,0.7179514386095253,9.10192584991455,0.9663166666666667,0.43002093465340635
0.04991393957734108,4,0.9513,0.7532930995532428,8.838074445724487,0.9667166666666667,0.4182401531100273
0.05141060126026471,5,0.9523,0.7405643472553939,8.741904258728027,0.9669833333333333,0.41272945708316205
0.05403148386875788,6,0.9521,0.7322926580137487,9.095420598983765,0.9669833333333333,0.4051101128450905
0.05320484429597855,7,0.953,0.7003312915679004,9.11043381690979,0.96695,0.39998194781732355
0.05753465617100398,8,0.9534,0.7073271796489303,8.551398038864136,0.9674333333333334,0.395506897835092
0.0573021745244662,9,0.9526,0.6967476126683517,8.425614595413208,0.9676833333333333,0.3883296715758741
0.056183521940310795,10,0.9533,0.711978592461178,9.008679389953613,0.9674833333333334,0.38333380771414377
0.057130019281307856,11,0.953,0.6889164256237774,8.348247528076172,0.9678,0.3843754915518065
0.057854450382788976,12,0.9528,0.7096569074939049,8.584513664245605,0.9684333333333334,0.37889753205645876
0.05770060821970304,13,0.9526,0.7016902462364764,8.93172001838684,0.9682833333333334,0.37699650792603495
0.057691982982556025,14,0.9533,0.6810730518249853,8.675267219543457,0.9683166666666667,0.37577105691032486
0.05925199914375941,15,0.9531,0.6885934950168494,9.16278624534607,0.9689166666666666,0.37290738412212426
0.06021045876940091,16,0.952,0.7108173746831313,9.247195959091187,0.9687166666666667,0.3732915200131324
0.06070972200234731,17,0.9509,0.7086782648059234,8.556435108184814,0.96915,0.36710490863936335
0.061746110236644745,18,0.9536,0.6812111360074586,8.968866348266602,0.9689166666666666,0.36429835751299977
0.06147679845492045,19,0.9533,0.6849975021339793,8.412477254867554,0.9691166666666666,0.36544289312303685
0.06138344456354777,20,0.9534,0.6891530638724482,8.314927816390991,0.9691833333333333,0.3622970080537877
