aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9196,1.5930175365447998,28.427029132843018,0.7866833333333333,1.752482589785258
0.0,2,0.9422,1.5622635948181152,27.244740962982178,0.93605,1.5678805844624837
0.0,3,0.9512,1.5407814697265625,27.421733379364014,0.96155,1.5350781516393026
0.0,4,0.9546,1.5370231718063354,27.140727043151855,0.97555,1.5175796933492025
0.0,5,0.9557,1.5278672454833984,26.94041919708252,0.9848,1.5054333892186482
0.0,6,0.9599,1.5235079917907715,27.125887632369995,0.9903333333333333,1.4963678408940633
0.0,7,0.9606,1.5245972478866576,26.779146909713745,0.99355,1.4901999391555787
0.0,8,0.9595,1.523253712272644,27.33932375907898,0.9952333333333333,1.485414467938741
0.0,9,0.954,1.5243973541259765,26.557802200317383,0.9961,1.4824219245274861
0.0,10,0.9594,1.5224187812805177,26.650505542755127,0.9970666666666667,1.4800643570582073
0.0,11,0.9593,1.5185479530334474,26.423167943954468,0.9973833333333333,1.4778694288253784
0.0,12,0.9583,1.5177647983551026,26.895155668258667,0.9977666666666667,1.4762975400924683
0.0,13,0.96,1.5160535060882567,26.810051202774048,0.9978833333333333,1.4754011072794597
0.0,14,0.9595,1.518908618927002,26.7655348777771,0.9981833333333333,1.473889653523763
0.0,15,0.9572,1.5192708950042724,27.135170221328735,0.99835,1.4738983614603678
0.0,16,0.9596,1.518349786567688,26.82873511314392,0.9985166666666667,1.472374421374003
0.0,17,0.96,1.515653634262085,27.12012267112732,0.99865,1.4713829173405966
0.0,18,0.9604,1.5177842319488526,26.813419818878174,0.9987,1.4709648754755655
0.0,19,0.9578,1.517381208229065,26.680191040039062,0.9986833333333334,1.471160426012675
0.0,20,0.9587,1.5158219715118408,27.103233098983765,0.9988666666666667,1.470650577990214
