aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9534,0.1591306632041931,4.442530870437622,0.90835,0.32175622393290204
0.0,2,0.9617,0.11972213233709335,3.8960561752319336,0.9641166666666666,0.11980137127637863
0.0,3,0.9718,0.0852988897137344,3.923396587371826,0.9756,0.07919786194761594
0.0,4,0.9731,0.0892243991786614,3.9675045013427734,0.9824166666666667,0.05622675410310427
0.0,5,0.9776,0.07696647212840617,3.8596343994140625,0.98645,0.04413918633311987
0.0,6,0.9754,0.07919075462827459,3.920588493347168,0.9899833333333333,0.031894747141003606
0.0,7,0.9782,0.07846039139954374,3.905207395553589,0.99015,0.02909877773076296
0.0,8,0.9783,0.0782070960219251,4.0269200801849365,0.99285,0.02241942623468737
0.0,9,0.9783,0.08220482314751135,3.8835108280181885,0.9933666666666666,0.019538516140232484
0.0,10,0.9772,0.08449739045787137,3.9153499603271484,0.99475,0.015796806496195494
0.0,11,0.9793,0.07951655527200419,3.923820734024048,0.9961,0.012768978562081854
0.0,12,0.9787,0.09065238057659007,3.9808907508850098,0.99615,0.011529427383746951
0.0,13,0.98,0.0875246629608504,3.87178373336792,0.9957166666666667,0.012672178071194019
0.0,14,0.9803,0.0889918706577133,3.934154510498047,0.9967333333333334,0.010391792458792527
0.0,15,0.9796,0.09774116453594979,3.848267078399658,0.9971,0.008441474212117222
0.0,16,0.9785,0.11497352675493093,3.9114646911621094,0.9965166666666667,0.01000000933194533
0.0,17,0.9799,0.1029372482407241,3.9880502223968506,0.99705,0.008292551280604675
0.0,18,0.9799,0.1083467384314419,3.8694069385528564,0.9969,0.009655640967399813
0.0,19,0.9784,0.10986206490213918,3.8815150260925293,0.9982833333333333,0.005415043211580875
0.0,20,0.9797,0.10496576992562195,3.879579782485962,0.9968,0.009635467049661868
