aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9509,0.16778451389074325,4.213363409042358,0.90585,0.32637159043947855
0.0,2,0.9617,0.11891819451749325,3.934713363647461,0.9635833333333333,0.12202867048978805
0.0,3,0.9748,0.07966158584877849,3.846036195755005,0.9755666666666667,0.0794336183130741
0.0,4,0.9751,0.08139022906199098,3.817251205444336,0.9822,0.056316633462905885
0.0,5,0.9765,0.07783463878817856,3.8519492149353027,0.9867666666666667,0.04260362257237236
0.0,6,0.9772,0.07321284955041484,3.805919647216797,0.9896666666666667,0.03204138776957989
0.0,7,0.9787,0.07225127262831665,3.9888718128204346,0.99155,0.02573951095615824
0.0,8,0.978,0.08321003670496575,4.016617059707642,0.9924166666666666,0.022732410935809216
0.0,9,0.9797,0.07641094287570013,3.8490312099456787,0.9945333333333334,0.016666368984989823
0.0,10,0.9742,0.09615697698774747,3.8893730640411377,0.9941666666666666,0.01657027780438463
0.0,11,0.978,0.08985146740362689,3.851008653640747,0.9958666666666667,0.013279009008128196
0.0,12,0.9803,0.08609603023724631,4.1023101806640625,0.9956333333333334,0.01293624460734427
0.0,13,0.9792,0.08659285709064461,3.8928675651550293,0.9965833333333334,0.009782480773950617
0.0,14,0.9774,0.09886144537888468,3.892563581466675,0.9962833333333333,0.010888947211733708
0.0,15,0.9788,0.1066220845690681,3.9712889194488525,0.9974,0.007352034692155818
0.0,16,0.9803,0.0982837100958037,3.842473268508911,0.9969333333333333,0.008305543201168377
0.0,17,0.9789,0.10643868611985459,3.9235758781433105,0.9961833333333333,0.010741756147006527
0.0,18,0.981,0.0928606524027427,3.9101033210754395,0.9973166666666666,0.007873107569645314
0.0,19,0.9754,0.1299478777170647,3.906325101852417,0.9980166666666667,0.006082180480626024
0.0,20,0.9793,0.10846412982802357,3.854308605194092,0.9977,0.0071708365381190865
