aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
3.8629049657538415e-05,1,0.9315,0.23255208033323288,6.059895992279053,0.879,0.4248596660772959
1.4534211675163534e-05,2,0.9467,0.1808727377295494,5.786526203155518,0.9397333333333333,0.20389949332078297
1.3486367642508412e-05,3,0.9533,0.15376388215124606,5.751426458358765,0.9571,0.14780339318116506
9.590857795228658e-06,4,0.9628,0.13155775612741707,5.904247045516968,0.9666833333333333,0.1161495119134585
1.1765796624422364e-05,5,0.9626,0.12604962818324567,5.801999568939209,0.9718333333333333,0.09668019040425618
9.24291810027474e-06,6,0.9661,0.11361981226801872,5.756205081939697,0.9770833333333333,0.08089597253104051
1.0553635277574358e-05,7,0.9685,0.10246679289378226,5.838766098022461,0.97855,0.07425219327608744
1.0972865686380828e-05,8,0.969,0.10013679619394243,5.806256294250488,0.9816833333333334,0.06321074755589168
8.0474191250687e-06,9,0.9695,0.09486643454656005,5.944239139556885,0.9834833333333334,0.055908172515034674
7.293976027328123e-06,10,0.9722,0.08832759369947016,5.813677072525024,0.9861833333333333,0.04936822757522265
8.922700551420348e-06,11,0.9698,0.09798747906731442,5.828726768493652,0.9858166666666667,0.048914859268069266
9.135353884903452e-06,12,0.9735,0.0864819395357743,5.7337119579315186,0.9869,0.04441845731139183
8.42459906990977e-06,13,0.9739,0.08812714349739253,5.784648180007935,0.9891833333333333,0.03799869456887245
6.856895166220056e-06,14,0.9751,0.08688268584348262,5.469080448150635,0.9906333333333334,0.03308216961572567
7.769570354957978e-06,15,0.9743,0.08814702269537375,5.396356821060181,0.9910833333333333,0.03251360540688038
9.117858024895516e-06,16,0.9703,0.09979987894748338,5.596558570861816,0.9909833333333333,0.03106566879823804
7.930177167721315e-06,17,0.9741,0.08744602623283863,5.81742525100708,0.9911,0.031139944689472517
7.506637080641099e-06,18,0.9732,0.09109178242525086,5.843944311141968,0.9916333333333334,0.029841154534121353
7.710724774616058e-06,19,0.9745,0.08688907561423256,5.856231927871704,0.9923333333333333,0.027490906465798617
7.652354231080001e-06,20,0.9762,0.08419317566789687,5.818984746932983,0.9919833333333333,0.026742224019269147
