aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9859,0.5138364094734192,11.666995286941528,0.9494833333333333,0.6903088156382243
0.0,2,0.9899,0.48564896507263183,11.554319620132446,0.9895833333333334,0.4942512913386027
0.0,3,0.9903,0.4745603072166443,11.877179861068726,0.9951833333333333,0.46608259824117027
0.0,4,0.9897,0.4749684522628784,11.71919059753418,0.9973166666666666,0.4516853467305501
0.0,5,0.9913,0.4594630087852478,11.87723183631897,0.9982,0.4433801003932953
0.0,6,0.9908,0.4600648401260376,10.2767014503479,0.99865,0.43917290409406023
0.0,7,0.9905,0.4565737334728241,11.539424896240234,0.9988333333333334,0.43691638328234356
0.0,8,0.9899,0.4571916890144348,11.193861484527588,0.9989166666666667,0.43607947379748024
0.0,9,0.9898,0.4599610040187836,11.811179161071777,0.9989333333333333,0.4372537203947703
0.0,10,0.9896,0.45841866559982297,11.790826797485352,0.99875,0.4382402870019277
0.0,11,0.9894,0.45729468970298764,11.733951807022095,0.9989333333333333,0.4362620688756307
0.0,12,0.9908,0.4521806636333466,11.667894840240479,0.9993666666666666,0.43319121715227765
0.0,13,0.9899,0.45258036603927615,11.95732069015503,0.9993833333333333,0.43194496099154156
0.0,14,0.9908,0.44978089656829834,11.58072280883789,0.9995833333333334,0.4308869188785553
0.0,15,0.9894,0.45521891784667967,12.14087462425232,0.9994833333333333,0.4313057068983714
0.0,16,0.9871,0.4654632022857666,11.571438789367676,0.9969666666666667,0.44368718496958415
0.0,17,0.9895,0.45220386629104614,11.70169186592102,0.9992666666666666,0.43393604378700257
0.0,18,0.9898,0.45131518020629885,11.491810321807861,0.9997166666666667,0.43046661957105004
0.0,19,0.9909,0.44915716943740847,11.562346458435059,0.99975,0.42959181906382243
0.0,20,0.9904,0.449123596906662,11.580936431884766,0.9997833333333334,0.429127184677124
