aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9805,1.5187638729095458,8.527833938598633,0.9340333333333334,1.6220434242248536
0.0,2,0.985,1.4959115619659424,8.177230834960938,0.9817333333333333,1.5052168106714885
0.0,3,0.9876,1.488611173248291,8.199657917022705,0.989,1.487910120201111
0.0,4,0.9885,1.4833601415634154,8.108961820602417,0.9926166666666667,1.4798754311243694
0.0,5,0.9896,1.4806165966033935,8.20344877243042,0.9946833333333334,1.4751647826512655
0.0,6,0.9903,1.4788022430419923,8.086348056793213,0.9958666666666667,1.4721732390721638
0.0,7,0.989,1.4777969699859619,8.111912250518799,0.9963833333333333,1.4704349090576172
0.0,8,0.989,1.4758875869750976,8.139262914657593,0.99695,1.4687788858413697
0.0,9,0.9896,1.4758656478881835,7.860615491867065,0.9972833333333333,1.4679116996129353
0.0,10,0.9893,1.475463743209839,8.201123714447021,0.9976666666666667,1.4670737901687623
0.0,11,0.9895,1.4746414394378662,8.153067350387573,0.9978333333333333,1.4666852582931518
0.0,12,0.9904,1.4742823276519776,7.921081066131592,0.9978833333333333,1.4662087526957195
0.0,13,0.9901,1.4740316091537475,8.164423942565918,0.9978666666666667,1.465767460187276
0.0,14,0.9898,1.4756275808334351,8.21954345703125,0.9979833333333333,1.465941537475586
0.0,15,0.9906,1.4730325731277465,8.051460981369019,0.9980833333333333,1.4658798137029012
0.0,16,0.9906,1.4729216632843019,8.155994892120361,0.9982166666666666,1.465026882235209
0.0,17,0.9906,1.473318498802185,8.36740255355835,0.9983166666666666,1.4650008569717408
0.0,18,0.9899,1.473209499359131,8.140631675720215,0.9982,1.4650383409500123
0.0,19,0.99,1.4727523628234864,8.155649423599243,0.9982833333333333,1.4646703526178997
0.0,20,0.9899,1.4732377937316894,8.677574396133423,0.9983833333333333,1.464491318766276
