aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.4399,1.5206163890838622,45.644551277160645,0.31548333333333334,1.8159994896570841
0.0,2,0.6646,0.9883462364196778,43.877487659454346,0.53815,1.2892326349576315
0.0,3,0.7691,0.6858478708267212,45.0007598400116,0.6984166666666667,0.8816993618329366
0.0,4,0.8097,0.5718508843421936,44.951053619384766,0.7822333333333333,0.6468115056355794
0.0,5,0.8236,0.5287927923679352,44.50011706352234,0.8299,0.5061624043941498
0.0,6,0.8725,0.3821168385505676,44.68686890602112,0.8605166666666667,0.41702624395688376
0.0,7,0.8894,0.329668257689476,44.51594305038452,0.8808666666666667,0.35456262089411417
0.0,8,0.8951,0.31390581233501436,44.289292097091675,0.8986,0.3033067456404368
0.0,9,0.9039,0.3007471923351288,44.167715072631836,0.9096166666666666,0.2722367568333944
0.0,10,0.9125,0.26479862220287326,43.37225842475891,0.9181833333333334,0.2425404222647349
0.0,11,0.9115,0.2719871692180634,44.72721457481384,0.9272833333333333,0.21799688244660695
0.0,12,0.9168,0.26339639739990234,44.67301082611084,0.9333,0.2000817688703537
0.0,13,0.9152,0.2590035253167152,44.69114923477173,0.9381166666666667,0.18200011642376582
0.0,14,0.9263,0.22499108867645265,44.84863233566284,0.94325,0.16832091443538666
0.0,15,0.9261,0.23557539215087892,44.34907126426697,0.94715,0.15503515827655792
0.0,16,0.9277,0.24005629842281342,44.72054934501648,0.9515666666666667,0.1414435686190923
0.0,17,0.925,0.2346150846004486,45.891942501068115,0.9522333333333334,0.13776298355261485
0.0,18,0.928,0.2236765377998352,43.96882700920105,0.9581666666666667,0.12081907323201498
0.0,19,0.9326,0.23124368879795074,43.94904184341431,0.9599166666666666,0.11447649664878845
0.0,20,0.9343,0.2197901097893715,44.76126742362976,0.9634833333333334,0.10662326123317083
