aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9448,0.6892138637542725,26.705580711364746,0.83545,1.0159390561421713
0.0,2,0.9552,0.610955620765686,25.646782636642456,0.9593833333333334,0.6250694394111633
0.0,3,0.9633,0.5743320301055909,25.66162133216858,0.9819666666666667,0.5424003920237224
0.0,4,0.968,0.5507282285690308,25.832478046417236,0.9934666666666667,0.50156566918691
0.0,5,0.9681,0.5450541402816772,25.47476029396057,0.9974333333333333,0.4786802658716838
0.0,6,0.9668,0.5375614768981933,25.949485063552856,0.9986333333333334,0.46656447202364604
0.0,7,0.9659,0.5333000395774842,26.006489753723145,0.9989833333333333,0.4598615806738536
0.0,8,0.9657,0.5335557636260986,25.629923582077026,0.9991666666666666,0.45638339888254803
0.0,9,0.9617,0.5395756130218505,25.411865234375,0.9992166666666666,0.4538872980594635
0.0,10,0.9617,0.5431413809776307,25.63366985321045,0.9992,0.45408466053009033
0.0,11,0.9549,0.5598995805740357,26.097143411636353,0.9984166666666666,0.4604673308690389
0.0,12,0.9599,0.5384405704498291,25.963481187820435,0.9990666666666667,0.45618445903460186
0.0,13,0.9599,0.5301291041374206,26.012863874435425,0.9996666666666667,0.4471458243846893
0.0,14,0.9499,0.5570982482910156,24.739638090133667,0.9993666666666666,0.4466809109210968
0.0,15,0.9501,0.5637128721237182,24.33502721786499,0.9959,0.46363751786549884
0.0,16,0.9597,0.5316690481185913,25.276906728744507,0.9988666666666667,0.4521585051059723
0.0,17,0.9584,0.5291693588256836,26.06261920928955,0.9997,0.44258719646135963
0.0,18,0.9572,0.5292523778915406,26.026245594024658,0.9997666666666667,0.4398635853608449
0.0,19,0.9546,0.5344798603057861,25.367657899856567,0.9997833333333334,0.4382466000239054
0.0,20,0.9509,0.5555319526672363,25.94126582145691,0.9949,0.45968805219332376
