aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9441,0.6979424352645874,26.62787628173828,0.8424,1.002566719086965
0.0,2,0.9568,0.6192061688423157,26.12173366546631,0.9619333333333333,0.6266575752576192
0.0,3,0.9632,0.5864283589363098,26.335798978805542,0.9814,0.5496140756607055
0.0,4,0.9677,0.557192268371582,27.10466718673706,0.99225,0.5066251831213633
0.0,5,0.9687,0.5441746109962463,26.79275155067444,0.99645,0.4818440061410268
0.0,6,0.9723,0.5350917160511017,26.75470232963562,0.9980166666666667,0.46833002363840737
0.0,7,0.9686,0.5330517550945282,27.075403690338135,0.9985166666666667,0.4605957796096802
0.0,8,0.969,0.5308237732887268,26.906322956085205,0.9988666666666667,0.4550034923553467
0.0,9,0.9683,0.5308707371711731,26.307661294937134,0.999,0.45096945010821027
0.0,10,0.9686,0.530524203824997,26.765445709228516,0.99915,0.45021358688672386
0.0,11,0.9667,0.5287097003936767,26.762816429138184,0.9991833333333333,0.4482452576160431
0.0,12,0.9686,0.5283505074024201,26.60235595703125,0.9993166666666666,0.4472249038537343
0.0,13,0.9578,0.5672713003158569,26.820485591888428,0.9976833333333334,0.46035324393908184
0.0,14,0.9679,0.5243483439922333,26.46032428741455,0.9992666666666666,0.4552834217866262
0.0,15,0.9683,0.5208901277542114,26.36689782142639,0.9996666666666667,0.4427282516479492
0.0,16,0.9674,0.5202549859046937,26.487066507339478,0.9996833333333334,0.4398134997049967
0.0,17,0.9665,0.5216512857437133,26.324029207229614,0.99965,0.43822218985557554
0.0,18,0.9665,0.5211720814704895,26.9804048538208,0.9996833333333334,0.43778806716601054
0.0,19,0.9387,0.6214040038108826,25.981191635131836,0.9983833333333333,0.44824655866622926
0.0,20,0.9674,0.5256973118782043,27.194825887680054,0.9969666666666667,0.4659342213789622
