aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.982,1.5013686058044433,9.670173406600952,0.9445,1.5826224116007488
0.0,2,0.9847,1.4901673406600953,9.701980113983154,0.98665,1.4918078705469768
0.0,3,0.9876,1.4823537050247193,9.751796007156372,0.9925333333333334,1.4798635616938274
0.0,4,0.9895,1.4787724491119385,9.847564220428467,0.9950166666666667,1.4743040853500367
0.0,5,0.988,1.4774818822860718,9.845276355743408,0.9965166666666667,1.4709996408462525
0.0,6,0.9889,1.4777684257507324,9.707519054412842,0.9968833333333333,1.4692215808232625
0.0,7,0.9888,1.477457426071167,9.779950618743896,0.9975333333333334,1.4683929483413696
0.0,8,0.9897,1.4755427375793457,9.700527429580688,0.9979166666666667,1.4669349454243978
0.0,9,0.9902,1.474929955291748,9.892411470413208,0.998,1.4666361274083455
0.0,10,0.9887,1.475028581047058,9.572810888290405,0.9981333333333333,1.4661248258590698
0.0,11,0.9893,1.4765918949127197,9.646383285522461,0.9982,1.4666268562316895
0.0,12,0.9895,1.4742830894470216,9.758441686630249,0.9982833333333333,1.4660120754877726
0.0,13,0.9899,1.4734760387420653,9.669443845748901,0.99845,1.46504051100413
0.0,14,0.988,1.4800905422210693,9.62033200263977,0.9983,1.4662175756454467
0.0,15,0.991,1.4732287891387938,8.988439798355103,0.9983166666666666,1.4659159313837686
0.0,16,0.991,1.4728621938705444,8.929146766662598,0.9985666666666667,1.4644960770289104
0.0,17,0.9887,1.4756056663513184,9.059701442718506,0.9986,1.4644950124104819
0.0,18,0.9902,1.4732012203216553,9.721338510513306,0.9986166666666667,1.464790409596761
0.0,19,0.9909,1.4736388088226318,9.746766090393066,0.9986666666666667,1.4646343186060589
0.0,20,0.9911,1.4738114931106567,9.803375244140625,0.99875,1.464660066795349
