aux_loss,epoch,test_acc,test_loss,time,train_acc,train_loss
0.0,1,0.9838,1.4988582754135131,9.468815326690674,0.9462333333333334,1.578964136060079
0.0,2,0.9877,1.4862242404937744,9.596997499465942,0.9870666666666666,1.490302856127421
0.0,3,0.9882,1.4826085186004638,9.603443145751953,0.9929,1.4791621754964193
0.0,4,0.9901,1.478429767227173,9.521833419799805,0.9951833333333333,1.4738924229939778
0.0,5,0.9899,1.4782275701522827,9.300105571746826,0.9965666666666667,1.470530560874939
0.0,6,0.9903,1.4762688899993897,9.585254430770874,0.9971833333333333,1.4692145250320434
0.0,7,0.9903,1.4751184162139892,9.216728448867798,0.9981166666666667,1.4675292862574258
0.0,8,0.9908,1.474575319671631,9.38664984703064,0.9983333333333333,1.466782234764099
0.0,9,0.9894,1.4748870018005371,9.511396408081055,0.9981166666666667,1.4663253244400025
0.0,10,0.989,1.475510952758789,9.321487426757812,0.9983,1.466255739847819
0.0,11,0.9899,1.4739763706207276,9.587505102157593,0.9982666666666666,1.4664079774856567
0.0,12,0.9901,1.4740961204528809,9.486595392227173,0.9986,1.465671615600586
0.0,13,0.9901,1.4736092741012574,9.59843397140503,0.99865,1.4654318198521932
0.0,14,0.991,1.472331316757202,9.53522253036499,0.99865,1.4649262153625489
0.0,15,0.9911,1.4724969818115234,9.577968120574951,0.9986666666666667,1.464892855834961
0.0,16,0.9899,1.472799176979065,9.446053266525269,0.99855,1.4658389259974163
0.0,17,0.9904,1.4723183704376221,9.520359516143799,0.9988666666666667,1.4647338624954223
0.0,18,0.9903,1.4730884407043456,9.405807495117188,0.999,1.464443243598938
0.0,19,0.989,1.4731360633850097,9.534126996994019,0.999,1.46435987033844
0.0,20,0.9895,1.474006819152832,9.656477689743042,0.9989833333333333,1.4649537907918295
